,collection_costs_or_attorney_fees,court_cost,current_amount_due,disposition_description,docket_number,entity_or_person_s_,interest_amount,issued_date,issuing_department,last_hearing_date,original_total_amount_due,property_address,total_administrative_costs,total_fines,total_paid,violation_number,violation_type
113,0,0.0,,City non-suit,11CP006176,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,6754 S HONORE ,0,0,,P002088858,13-12-140  Watchman required
114,0,0.0,,City non-suit,11CP006267,"CITI MORTGAGE INC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,5528 S PEORIA ,0,0,,P002089066,13-12-125  Duty to secure and maintain vacant building.
115,0,0.0,,City non-suit,11CP006267,"CITI MORTGAGE INC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,5528 S PEORIA ,0,0,,P002089067,13-12-140  Watchman required
116,0,0.0,,City non-suit,11CP006267,"CITI MORTGAGE INC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,5528 S PEORIA ,0,0,,P002089068,13-12-125  Duty to secure and maintain vacant building.
117,0,0.0,,City non-suit,11CP006267,"CITI MORTGAGE INC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,5528 S PEORIA ,0,0,,P002089069,13-12-140  Watchman required
118,0,0.0,,City non-suit,11CP006267,"CITI MORTGAGE INC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,5528 S PEORIA ,0,0,,P002089070,13-12-125  Duty to secure and maintain vacant building.
119,0,0.0,,City non-suit,11CP006267,"CITI MORTGAGE INC, ",0,2011-01-24T00:00:00.000,POLICE,2011-03-04T09:00:00.000,,5528 S PEORIA ,0,0,,P002089071,13-12-140  Watchman required
120,0,0.0,,City non-suit,11CP006928,"AURORA LOAN SERV LLC, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,638 N ST LOUIS ,0,0,,P002146427,13-12-125  Duty to secure and maintain vacant building.
121,0,0.0,,City non-suit,11CP006928,"AURORA LOAN SERV LLC, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,638 N ST LOUIS ,0,0,,P002146428,13-12-140  Watchman required
122,0,0.0,,City non-suit,11CP006931,"WELLS FARGO BANK N A, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4746 W MAYPOLE ,0,0,,P002146746,13-12-125  Duty to secure and maintain vacant building.
123,0,0.0,,City non-suit,11CP006931,"WELLS FARGO BANK N A, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4746 W MAYPOLE ,0,0,,P002146747,13-12-140  Watchman required
124,0,0.0,,City non-suit,11CP006935,"FEDERAL NATL MORTGAGE ASSN, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4253 W WILCOX ,0,0,,P002146738,13-12-125  Duty to secure and maintain vacant building.
125,0,0.0,,City non-suit,11CP006935,"FEDERAL NATL MORTGAGE ASSN, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4253 W WILCOX ,0,0,,P002146739,13-12-140  Watchman required
126,0,0.0,,City non-suit,11CP006937,"FEDERAL NATL MORTGAGE ASSN, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,3931 W VAN BUREN ,0,0,,P002146734,13-12-125  Duty to secure and maintain vacant building.
127,0,0.0,,City non-suit,11CP006937,"FEDERAL NATL MORTGAGE ASSN, ",0,2011-01-28T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,3931 W VAN BUREN ,0,0,,P002146735,13-12-125  Duty to secure and maintain vacant building.
128,0,0.0,,City non-suit,11CP007753,"WELLS FARGO, ",0,2011-02-02T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5153 S LAFLIN ,0,0,,P002509866,13-12-125  Duty to secure and maintain vacant building.
129,0,0.0,,City non-suit,11CP007753,"WELLS FARGO, ",0,2011-02-02T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5153 S LAFLIN ,0,0,,P002509867,13-12-140  Watchman required
130,0,,1323.91,Liable - By plea,11CP006147,"NORTH STAR TRUST COMPANY, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,180.48,4050 W GRENSHAW ,0,600,26.69,P002141366,13-12-125  Duty to secure and maintain vacant building.
131,0,,1323.91,Liable - By plea,11CP006147,"NORTH STAR TRUST COMPANY, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,180.48,4050 W GRENSHAW ,0,600,26.69,P002141367,13-12-140  Watchman required
132,0,0.0,,City non-suit,11CP006154,"WELLS FARGO BANK N A, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4746 W MAYPOLE ,0,0,,P002141352,13-12-125  Duty to secure and maintain vacant building.
133,0,0.0,,City non-suit,11CP006154,"WELLS FARGO BANK N A, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4746 W MAYPOLE ,0,0,,P002141353,13-12-140  Watchman required
134,0,0.0,,City non-suit,11CP006164,"DEUTSCHE BANK NATIONAL TRUST, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4515 W WILCOX ,0,0,,P002141307,13-12-125  Duty to secure and maintain vacant building.
135,0,0.0,,City non-suit,11CP006164,"DEUTSCHE BANK NATIONAL TRUST, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,,4515 W WILCOX ,0,0,,P002141308,13-12-140  Watchman required
136,0,,2392.47,Default - Liable by prove-up,11CP006165,"FRANKLIN CREDIT MANAGEMENT, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,377.88,38 S WHIPPLE ,0,1300,128.64,P002141309,13-12-125  Duty to secure and maintain vacant building.
137,0,,2392.47,Default - Liable by prove-up,11CP006165,"FRANKLIN CREDIT MANAGEMENT, ",0,2011-02-03T00:00:00.000,POLICE,2011-03-04T01:00:00.000,377.88,38 S WHIPPLE ,0,1300,128.64,P002141310,13-12-140  Watchman required
138,0,0.0,,City non-suit,11CP009748,"WELLS FARGO BANK NA, ",0,2011-02-03T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,721 S KEDZIE ,0,0,,P002148890,13-12-125  Duty to secure and maintain vacant building.
139,0,0.0,,City non-suit,11CP009748,"WELLS FARGO BANK NA, ",0,2011-02-03T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,721 S KEDZIE ,0,0,,P002148891,13-12-125  Duty to secure and maintain vacant building.
140,0,0.0,,City non-suit,11CP009748,"WELLS FARGO BANK NA, ",0,2011-02-03T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,721 S KEDZIE ,0,0,,P002148892,13-12-125  Duty to secure and maintain vacant building.
141,0,0.0,,City non-suit,11CP009748,"WELLS FARGO BANK NA, ",0,2011-02-03T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,721 S KEDZIE ,0,0,,P002148893,13-12-140  Watchman required
142,0,0.0,,City non-suit,11CP009748,"WELLS FARGO BANK NA, ",0,2011-02-03T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,721 S KEDZIE ,0,0,,P002148894,13-12-140  Watchman required
143,0,0.0,,City non-suit,11CP009748,"WELLS FARGO BANK NA, ",0,2011-02-03T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,721 S KEDZIE ,0,0,,P002148895,13-12-140  Watchman required
144,0,,5914.18,Default - Liable by prove-up,11CP007706,"QUANTUM SERVICING CORPORATION, ",0,2011-02-07T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,6828 S RACINE ,0,4300,36.09,P002089363,13-12-125  Duty to secure and maintain vacant building.
145,0,,5914.18,Default - Liable by prove-up,11CP007706,"QUANTUM SERVICING CORPORATION, ",0,2011-02-07T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,6828 S RACINE ,0,4300,36.09,P002089364,13-12-140  Watchman required
146,0,,5914.18,Default - Liable by prove-up,11CP007706,"QUANTUM SERVICING CORPORATION, ",0,2011-02-07T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,6828 S RACINE ,0,4300,36.09,P002089365,13-12-125  Duty to secure and maintain vacant building.
147,0,,5914.18,Default - Liable by prove-up,11CP007706,"QUANTUM SERVICING CORPORATION, ",0,2011-02-07T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,6828 S RACINE ,0,4300,36.09,P002089366,13-12-140  Watchman required
148,0,,5914.18,Default - Liable by prove-up,11CP007706,"QUANTUM SERVICING CORPORATION, ",0,2011-02-07T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,6828 S RACINE ,0,4300,36.09,P002089367,13-12-125  Duty to secure and maintain vacant building.
149,0,,5914.18,Default - Liable by prove-up,11CP007706,"QUANTUM SERVICING CORPORATION, ",0,2011-02-07T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,6828 S RACINE ,0,4300,36.09,P002089368,13-12-140  Watchman required
150,0,0.0,,City non-suit,11CP007763,"DEUTSCHE BANK, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5015 S JUSTINE ,0,0,,P002509151,13-12-140  Watchman required
151,0,0.0,,City non-suit,11CP007763,"DEUTSCHE BANK, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5015 S JUSTINE ,0,0,,P002509825,13-12-125  Duty to secure and maintain vacant building.
152,0,0.0,,City non-suit,11CP009747,"JPMC SPECIALITY MORT, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,9418 S RACINE ,0,0,,P002148896,13-12-125  Duty to secure and maintain vacant building.
153,0,0.0,,City non-suit,11CP009747,"JPMC SPECIALITY MORT, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,9418 S RACINE ,0,0,,P002148897,13-12-125  Duty to secure and maintain vacant building.
154,0,0.0,,City non-suit,11CP009747,"JPMC SPECIALITY MORT, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,9418 S RACINE ,0,0,,P002148898,13-12-140  Watchman required
155,0,0.0,,City non-suit,11CP009747,"JPMC SPECIALITY MORT, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,9418 S RACINE ,0,0,,P002148899,13-12-140  Watchman required
156,0,0.0,,City non-suit,11CP009750,"CITI MORTGAGE INC, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,560 N LAVERGNE ,0,0,,P002148880,13-12-125  Duty to secure and maintain vacant building.
157,0,0.0,,City non-suit,11CP009750,"CITI MORTGAGE INC, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,560 N LAVERGNE ,0,0,,P002148881,13-12-125  Duty to secure and maintain vacant building.
158,0,0.0,,City non-suit,11CP009750,"CITI MORTGAGE INC, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,560 N LAVERGNE ,0,0,,P002148882,13-12-140  Watchman required
159,0,0.0,,City non-suit,11CP009750,"CITI MORTGAGE INC, ",0,2011-02-08T00:00:00.000,POLICE,2011-04-01T02:00:00.000,,560 N LAVERGNE ,0,0,,P002148883,13-12-140  Watchman required
160,0,,5738.2,Default - Liable by prove-up,11CP007741,"REO DIRECT PARTNERS, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,800.88,5227 S JUSTINE ,0,2800,0.0,P002509188,13-12-140  Watchman required
161,0,,5738.2,Default - Liable by prove-up,11CP007741,"REO DIRECT PARTNERS, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,800.88,5227 S JUSTINE ,0,2800,0.0,P002509189,13-12-125  Duty to secure and maintain vacant building.
162,0,,5738.2,Default - Liable by prove-up,11CP007741,"REO DIRECT PARTNERS, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,800.88,5227 S JUSTINE ,0,2800,0.0,P002509190,13-12-125  Duty to secure and maintain vacant building.
163,0,,5738.2,Default - Liable by prove-up,11CP007741,"REO DIRECT PARTNERS, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,800.88,5227 S JUSTINE ,0,2800,0.0,P002509191,13-12-140  Watchman required
164,0,0.0,,City non-suit,11CP007748,"WELLS FARGO, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,4848 S JUSTINE ,0,0,,P002509156,13-12-125  Duty to secure and maintain vacant building.
165,0,0.0,,City non-suit,11CP007748,"WELLS FARGO, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,4848 S JUSTINE ,0,0,,P002509157,13-12-140  Watchman required
166,0,,342.01,City non-suit,11CP007750,"DEUTSHE BANK, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,0.0,5140 S ARTEASIAN ,0,300,0.0,P002509184,13-12-125  Duty to secure and maintain vacant building.
167,0,,342.01,City non-suit,11CP007750,"DEUTSHE BANK, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,0.0,5140 S ARTESIAN ,0,300,0.0,P002509184,13-12-125  Duty to secure and maintain vacant building.
168,0,,342.01,Default - Liable by prove-up,11CP007750,"DEUTSHE BANK, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,0.0,5140 S ARTEASIAN ,0,300,0.0,P002509185,13-12-140  Watchman required
169,0,,342.01,Default - Liable by prove-up,11CP007750,"DEUTSHE BANK, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,0.0,5140 S ARTESIAN ,0,300,0.0,P002509185,13-12-140  Watchman required
170,0,,0.0,City non-suit,11CP007757,"BNY MELLON, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,0.0,5134 S WOLCOTT ,0,0,0.0,P002509819,13-12-125  Duty to secure and maintain vacant building.
171,0,,0.0,City non-suit,11CP007757,"BNY MELLON, ",0,2011-02-09T00:00:00.000,POLICE,2011-04-01T09:00:00.000,0.0,5134 S WOLCOTT ,0,0,0.0,P002509820,13-12-140  Watchman required
172,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47 ST ,0,4300,0.0,P002509166,13-12-125  Duty to secure and maintain vacant building.
173,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47TH ST ,0,4300,0.0,P002509166,13-12-125  Duty to secure and maintain vacant building.
174,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47 ST ,0,4300,0.0,P002509167,13-12-140  Watchman required
175,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47TH ST ,0,4300,0.0,P002509167,13-12-140  Watchman required
176,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47 ST ,0,4300,0.0,P002509168,13-12-125  Duty to secure and maintain vacant building.
177,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47TH ST ,0,4300,0.0,P002509168,13-12-125  Duty to secure and maintain vacant building.
178,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47 ST ,0,4300,0.0,P002509169,13-12-140  Watchman required
179,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47TH ST ,0,4300,0.0,P002509169,13-12-140  Watchman required
180,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47 ST ,0,4300,0.0,P002509170,13-12-125  Duty to secure and maintain vacant building.
181,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47TH ST ,0,4300,0.0,P002509170,13-12-125  Duty to secure and maintain vacant building.
182,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47 ST ,0,4300,0.0,P002509171,13-12-140  Watchman required
183,0,,8789.15,Default - Liable by prove-up,11CP007744,"JNL FINANCIAL, ",0,2011-02-10T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1226.7,628 W 47TH ST ,0,4300,0.0,P002509171,13-12-140  Watchman required
184,0,,1947.36,City non-suit,11CP007755,"LITTON LOAN SERVICING, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,5128 S MARSHFIELD ,0,1300,20.0,P002509194,13-12-125  Duty to secure and maintain vacant building.
185,0,,1947.36,Default - Liable by prove-up,11CP007755,"LITTON LOAN SERVICING, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,5128 S MARSHFIELD ,0,1300,20.0,P002509195,13-12-140  Watchman required
186,0,,1947.36,City non-suit,11CP007755,"LITTON LOAN SERVICING, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,5128 S MARSHFIELD ,0,1300,20.0,P002509196,13-12-125  Duty to secure and maintain vacant building.
187,0,,1947.36,City non-suit,11CP007755,"LITTON LOAN SERVICING, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,5128 S MARSHFIELD ,0,1300,20.0,P002509197,13-12-125  Duty to secure and maintain vacant building.
188,0,,1947.36,Default - Liable by prove-up,11CP007755,"LITTON LOAN SERVICING, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,5128 S MARSHFIELD ,0,1300,20.0,P002509198,13-12-140  Watchman required
189,0,,1947.36,Default - Liable by prove-up,11CP007755,"LITTON LOAN SERVICING, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,5128 S MARSHFIELD ,0,1300,20.0,P002509199,13-12-140  Watchman required
190,0,0.0,,City non-suit,11CP010723,"MERRILL LYNCH MORTGAGE INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,6648 S LOWE ,0,0,,P002089387,13-12-125  Duty to secure and maintain vacant building.
191,0,0.0,,City non-suit,11CP010723,"MERRILL LYNCH MORTGAGE INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,6648 S LOWE ,0,0,,P002089388,13-12-140  Watchman required
192,0,0.0,,City non-suit,11CP010723,"MERRILL LYNCH MORTGAGE INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,6648 S LOWE ,0,0,,P002089389,13-12-125  Duty to secure and maintain vacant building.
193,0,0.0,,City non-suit,11CP010723,"MERRILL LYNCH MORTGAGE INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,6648 S LOWE ,0,0,,P002089390,13-12-140  Watchman required
194,0,0.0,,City non-suit,11CP010723,"MERRILL LYNCH MORTGAGE INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,6648 S LOWE ,0,0,,P002089391,13-12-125  Duty to secure and maintain vacant building.
195,0,0.0,,City non-suit,11CP010723,"MERRILL LYNCH MORTGAGE INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,6648 S LOWE ,0,0,,P002089392,13-12-140  Watchman required
196,0,0.0,,City non-suit,11CP010845,"GREEN POINT MORTGAGE FUNDING INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5916 S MAY ,0,0,,P002089671,13-12-125  Duty to secure and maintain vacant building.
197,0,0.0,,City non-suit,11CP010845,"GREEN POINT MORTGAGE FUNDING INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5916 S MAY ,0,0,,P002089672,13-12-140  Watchman required
198,0,0.0,,City non-suit,11CP010845,"GREEN POINT MORTGAGE FUNDING INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5916 S MAY ,0,0,,P002089673,13-12-140  Watchman required
199,0,0.0,,City non-suit,11CP010845,"GREEN POINT MORTGAGE FUNDING INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5916 S MAY ,0,0,,P002089674,13-12-125  Duty to secure and maintain vacant building.
200,0,0.0,,City non-suit,11CP010845,"GREEN POINT MORTGAGE FUNDING INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5916 S MAY ,0,0,,P002089675,13-12-140  Watchman required
201,0,0.0,,City non-suit,11CP010845,"GREEN POINT MORTGAGE FUNDING INC, ",0,2011-02-14T00:00:00.000,POLICE,2011-04-01T09:00:00.000,,5916 S MAY ,0,0,,P002094101,13-12-125  Duty to secure and maintain vacant building.
202,0,,2419.71,City non-suit,11CP007743,"BAYVIEW LOAN SERVICING, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,628 W 47TH ST ,0,1300,128.9,P002509160,13-12-125  Duty to secure and maintain vacant building.
203,0,,2419.71,Default - Liable by prove-up,11CP007743,"BAYVIEW LOAN SERVICING, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,628 W 47TH ST ,0,1300,128.9,P002509161,13-12-140  Watchman required
204,0,,2419.71,City non-suit,11CP007743,"BAYVIEW LOAN SERVICING, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,628 W 47TH ST ,0,1300,128.9,P002509162,13-12-125  Duty to secure and maintain vacant building.
205,0,,2419.71,Default - Liable by prove-up,11CP007743,"BAYVIEW LOAN SERVICING, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,628 W 47TH ST ,0,1300,128.9,P002509163,13-12-140  Watchman required
206,0,,2419.71,Default - Liable by prove-up,11CP007743,"BAYVIEW LOAN SERVICING, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,628 W 47TH ST ,0,1300,128.9,P002509164,13-12-140  Watchman required
207,0,,2419.71,City non-suit,11CP007743,"BAYVIEW LOAN SERVICING, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,377.88,628 W 47TH ST ,0,1300,128.9,P002509165,13-12-125  Duty to secure and maintain vacant building.
208,0,,0.0,City non-suit,11CP007776,"NATIONWIDE REO LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5430 S WINCHESTER ,0,0,0.0,P002509705,13-12-125  Duty to secure and maintain vacant building.
209,0,,0.0,City non-suit,11CP007776,"NATIONWIDE REO LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5430 S WINCHESTER ,0,0,0.0,P002509706,13-12-140  Watchman required
210,0,,0.0,City non-suit,11CP007776,"NATIONWIDE REO LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5430 S WINCHESTER ,0,0,0.0,P002509707,13-12-125  Duty to secure and maintain vacant building.
211,0,,0.0,City non-suit,11CP007776,"NATIONWIDE REO LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5430 S WINCHESTER ,0,0,0.0,P002509708,13-12-140  Watchman required
212,0,,0.0,City non-suit,11CP007776,"NATIONWIDE REO LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5430 S WINCHESTER ,0,0,0.0,P002509709,13-12-125  Duty to secure and maintain vacant building.
213,0,,0.0,City non-suit,11CP007776,"NATIONWIDE REO LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5430 S WINCHESTER ,0,0,0.0,P002509710,13-12-140  Watchman required
214,0,,8768.94,Default - Liable by prove-up,11CP008908,"REO PARTNERS LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,5714 S MARSHFIELD ,0,4300,0.0,P002094154,13-12-125  Duty to secure and maintain vacant building.
215,0,,8768.94,Default - Liable by prove-up,11CP008908,"REO PARTNERS LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,5714 S MARSHFIELD ,0,4300,0.0,P002094155,13-12-140  Watchman required
216,0,,8768.94,Default - Liable by prove-up,11CP008908,"REO PARTNERS LLC, ",0,2011-02-16T00:00:00.000,POLICE,2011-04-01T09:00:00.000,1223.88,5714 S MARSHFIELD ,0,4300,0.0,P002094156,13-12-125  Duty to secure and maintain vacant building.
